gender,sport,location,year,rank,name,country,results
W,marathon,rio,2016,57,lizzie lee,IRL,2:39:57.00
W,marathon,rio,2016,58,esma aydemir,TUR,2:39:59.00
W,marathon,rio,2016,59,yuliya arkhipova-andreyeva,KGZ,2:40:34.00
W,marathon,rio,2016,60,andrea deelstra,NED,2:40:49.00
W,marathon,rio,2016,61,ilona marhele,LAT,2:41:02.00
W,marathon,rio,2016,62,viktoriia poliudina,KGZ,2:41:37.00
W,marathon,rio,2016,63,dina lebo phalula,RSA,2:41:46.00
W,marathon,rio,2016,64,andrea mayr,AUT,2:41:52.00
W,marathon,rio,2016,65,krisztina papp,HUN,2:42:03.00
W,marathon,rio,2016,66,svitlana stanko-klymenko,UKR,2:42:26.00
W,marathon,rio,2016,67,mayada sayyad,PLE,2:42:28.00
W,marathon,rio,2016,68,nyakisi adero,UGA,2:42:39.00
W,marathon,rio,2016,69,adriana aparecida da silva,BRA,2:43:22.00
W,marathon,rio,2016,70,gyeong-hui im,KOR,2:43:31.00
W,marathon,rio,2016,71,beverly ramos,PUR,2:43:52.00
W,marathon,rio,2016,72,mönkhzayaa bayartsogtyn,MGL,2:43:55.00
W,marathon,rio,2016,73,erika abril,COL,2:44:05.00
W,marathon,rio,2016,74,manuela soccol,BEL,2:44:18.00
W,marathon,rio,2016,75,alina armas,NAM,2:44:20.00
W,marathon,rio,2016,76,breege connolly,IRL,2:44:41.00
W,marathon,rio,2016,77,marina hmelevskaya,UZB,2:45:06.00
W,marathon,rio,2016,78,marily dos santos,BRA,2:45:08.00
W,marathon,rio,2016,79,shaoqing hua,CHN,2:45:09.00
W,marathon,rio,2016,80,nebiat habtemariam,ERI,2:45:21.00
W,marathon,rio,2016,81,anna hahner,GER,2:45:32.00
W,marathon,rio,2016,82,lisa hahner,GER,2:45:33.00
W,marathon,rio,2016,83,tunde szabo,HUN,2:45:37.00
W,marathon,rio,2016,84,els rens,BEL,2:45:52.00
W,marathon,rio,2016,85,otgonbayar luvsanlundeg,MGL,2:45:55.00
W,marathon,rio,2016,86,visiline jepkesho,KEN,2:46:05.00
W,marathon,rio,2016,87,nataliya lehonkova,UKR,2:46:08.00
W,marathon,rio,2016,88,ourania rebouli,GRE,2:46:32.00
W,marathon,rio,2016,89,o. p. jaisha,IND,2:47:19.00
W,marathon,rio,2016,90,maor tiyouri,ISR,2:47:27.00
W,marathon,rio,2016,91,jane vongvorachoti,THA,2:47:27.00
W,marathon,rio,2016,92,rutendo joan nyahora,ZIM,2:47:32.00
W,marathon,rio,2016,93,yolymar pineda,VEN,2:47:34.00
W,marathon,rio,2016,94,mariya korobitskaya,KGZ,2:47:53.00
W,marathon,rio,2016,95,silvia paredes,ECU,2:48:01.00
W,marathon,rio,2016,96,christine kalmer,RSA,2:48:24.00
W,marathon,rio,2016,97,lily luik,EST,2:48:29.00
W,marathon,rio,2016,98,tereza master,MAW,2:48:34.00
W,marathon,rio,2016,99,maria elena calle,ECU,2:48:39.00
W,marathon,rio,2016,100,rosa chacha,ECU,2:48:52.00
W,marathon,rio,2016,101,paula-claudia todoran,ROU,2:48:54.00
W,marathon,rio,2016,102,dailin belmonte,CUB,2:48:58.00
W,marathon,rio,2016,103,sofia riga,GRE,2:49:07.00
W,marathon,rio,2016,104,matea matosevic,CRO,2:50:00.00
W,marathon,rio,2016,105,erika olivera,CHI,2:50:29.00
W,marathon,rio,2016,106,ariana kira hilborna,LAT,2:50:51.00
W,marathon,rio,2016,107,katarina beresova,SVK,2:50:54.00
W,marathon,rio,2016,108,militsa mircheva,BUL,2:51:06.00
W,marathon,rio,2016,109,chirine njeim,LBN,2:51:08.00
W,marathon,rio,2016,110,rosa godoy,ARG,2:52:31.00
W,marathon,rio,2016,111,sultan haydar,TUR,2:53:57.00
W,marathon,rio,2016,112,meryem erdogan,TUR,2:54:04.00
W,marathon,rio,2016,113,chien-ho hsieh,TPE,2:54:18.00
W,marathon,rio,2016,114,leila luik,EST,2:54:38.00
W,marathon,rio,2016,115,carmen patricia martinez,PAR,2:56:43.00
W,marathon,rio,2016,116,lucia mwihaki kimani,BIH,2:58:22.00
W,marathon,rio,2016,117,rosemary quispe,BOL,2:58:32.00
W,marathon,rio,2016,118,panagiota vlachaki,GRE,2:59:12.00
W,marathon,rio,2016,119,marija vrajic,CRO,2:59:24.00
W,marathon,rio,2016,120,kavita tungar,IND,2:59:29.00
W,marathon,rio,2016,121,sara ramadhani,TAN,3:00:03.00
W,marathon,rio,2016,122,irina smolnikova,KAZ,3:00:31.00
W,marathon,rio,2016,123,natalia romero,CHI,3:01:29.00
W,marathon,rio,2016,124,mary joy tabal,PHI,3:02:27.00
W,marathon,rio,2016,125,viviana chavez,ARG,3:03:23.00
W,marathon,rio,2016,126,claudette mukasakindi,RWA,3:05:57.00
W,marathon,rio,2016,127,yu-hsuan chen,TPE,3:09:13.00
W,marathon,rio,2016,128,graciete santana,BRA,3:09:15.00
W,marathon,rio,2016,129,niluka rajasekara,SRI,3:11:05.00
W,marathon,rio,2016,130,natthaya thanaronnawat,THA,3:11:31.00
W,marathon,rio,2016,131,jie shi neo,SGP,3:15:18.00
W,marathon,rio,2016,132,sarah attar,KSA,3:16:11.00
W,marathon,rio,2016,133,nary ly,CAM,3:20:20.00
M,100m,london,2012,1,usain bolt,JAM,0:00:9.63
M,100m,london,2012,2,yohan blake,JAM,0:00:9.75
M,100m,london,2012,3,justin gatlin,USA,0:00:9.79
M,100m,london,2012,4,ryan bailey,USA,0:00:9.88
M,100m,london,2012,5,churandy martina,NED,0:00:9.94
M,100m,london,2012,6,richard thompson,TTO,0:00:9.98
M,100m,london,2012,7,asafa powell,JAM,0:00:11.99
W,100m,london,2012,1,shelly-ann fraser-pryce,JAM,0:00:10.75
W,100m,london,2012,2,carmelita jeter,USA,0:00:10.78
W,100m,london,2012,3,veronica campbell-brown,JAM,0:00:10.81
W,100m,london,2012,4,tianna bartoletta,USA,0:00:10.85
W,100m,london,2012,5,allyson felix,USA,0:00:10.89
W,100m,london,2012,6,kelly-ann baptiste,TTO,0:00:10.94
W,100m,london,2012,7,murielle ahoure,CIV,0:00:11.00
W,100m,london,2012,8,blessing okagbare,NGR,0:00:11.01
M,200m,london,2012,1,usain bolt,JAM,0:00:19.32
M,200m,london,2012,2,yohan blake,JAM,0:00:19.44
M,200m,london,2012,3,warren weir,JAM,0:00:19.84
M,200m,london,2012,4,wallace spearmon,USA,0:00:19.90
M,200m,london,2012,5,churandy martina,NED,0:00:20.00
M,200m,london,2012,6,christophe lemaitre,FRA,0:00:20.19
M,200m,london,2012,7,alex quinonez,ECU,0:00:20.57
M,200m,london,2012,8,anaso jobodwana,RSA,0:00:20.69
W,200m,london,2012,1,allyson felix,USA,0:00:21.88
W,200m,london,2012,2,shelly-ann fraser-pryce,JAM,0:00:22.09
W,200m,london,2012,3,carmelita jeter,USA,0:00:22.14
W,200m,london,2012,4,veronica campbell-brown,JAM,0:00:22.38
W,200m,london,2012,5,sanya richards-ross,USA,0:00:22.39
W,200m,london,2012,6,murielle ahoure,CIV,0:00:22.57
W,200m,london,2012,7,myriam soumare,FRA,0:00:22.63
M,400m,london,2012,1,kirani james,GRN,0:00:43.94
M,400m,london,2012,2,luguelin santos,DOM,0:00:44.46
M,400m,london,2012,3,lalonde gordon,TTO,0:00:44.52
M,400m,london,2012,4,christopher brown,BAH,0:00:44.79
M,400m,london,2012,5,kevin borlee,BEL,0:00:44.81
M,400m,london,2012,6,jonathan borlee,BEL,0:00:44.83
M,400m,london,2012,7,demetrius pinder,BAH,0:00:44.98
M,400m,london,2012,8,steven solomon,AUS,0:00:45.14
W,400m,london,2012,1,sanya richards-ross,USA,0:00:49.55
W,400m,london,2012,2,christine ohuruogu,GBR,0:00:49.70
W,400m,london,2012,3,deedee trotter,USA,0:00:49.72
W,400m,london,2012,4,amantle montsho,BOT,0:00:49.75
W,400m,london,2012,5,novlene williams-mills,JAM,0:00:50.11
W,400m,london,2012,6,francena mccorory,USA,0:00:50.33
W,400m,london,2012,7,rosemarie whyte,JAM,0:00:50.79
M,800m,london,2012,1,david rudisha,KEN,0:01:40.91
M,800m,london,2012,2,nijel amos,BOT,0:01:41.73
M,800m,london,2012,3,timothy kitum,KEN,0:01:42.53
M,800m,london,2012,4,duane solomon,USA,0:01:42.82
M,800m,london,2012,5,nick symmonds,USA,0:01:42.95
M,800m,london,2012,6,mohammed aman,ETH,0:01:43.20
M,800m,london,2012,7,abubaker kaki,SUD,0:01:43.32
M,800m,london,2012,8,andrew osagie,GBR,0:01:43.77
W,800m,london,2012,1,caster semenya,RSA,0:01:57.23
W,800m,london,2012,2,ekaterina poistogova,RUS,0:01:57.53
W,800m,london,2012,3,pamela jelimo,KEN,0:01:57.59
W,800m,london,2012,4,alysia johnson montano,USA,0:01:57.93
W,800m,london,2012,5,francine niyonsaba,BDI,0:01:59.63
W,800m,london,2012,6,janeth jepkosgei busienei,KEN,0:02:00.19
M,110m hurdles,london,2012,1,aries merritt,USA,0:00:12.92
M,110m hurdles,london,2012,2,jason richardson,USA,0:00:13.04
M,110m hurdles,london,2012,3,hansle parchment,JAM,0:00:13.12
M,110m hurdles,london,2012,4,lawrence clarke,GBR,0:00:13.39
M,110m hurdles,london,2012,5,ryan brathwaite,BAR,0:00:13.40
M,110m hurdles,london,2012,6,orlando ortega,CUB,0:00:13.43
M,110m hurdles,london,2012,7,lehann fourie,RSA,0:00:13.53
W,100m hurdles,london,2012,1,sally pearson,AUS,0:00:12.35
W,100m hurdles,london,2012,2,dawn harper,USA,0:00:12.37
W,100m hurdles,london,2012,3,kellie wells,USA,0:00:12.48
W,100m hurdles,london,2012,4,lolo jones,USA,0:00:12.58
W,100m hurdles,london,2012,5,phylicia george,CAN,0:00:12.65
W,100m hurdles,london,2012,6,jessica zelinka,CAN,0:00:12.69
W,100m hurdles,london,2012,7,beate schrott,AUT,0:00:13.07
M,400m hurdles,london,2012,1,felix sanchez,DOM,0:00:47.63
M,400m hurdles,london,2012,2,michael tinsley,USA,0:00:47.91
M,400m hurdles,london,2012,3,javier culson,PUR,0:00:48.10
M,400m hurdles,london,2012,4,david greene,GBR,0:00:48.24
M,400m hurdles,london,2012,5,angelo taylor,USA,0:00:48.25
M,400m hurdles,london,2012,6,jehue gordon,TTO,0:00:48.86
M,400m hurdles,london,2012,7,leford green,JAM,0:00:49.12
M,400m hurdles,london,2012,8,kerron clement,USA,0:00:49.15
W,400m hurdles,london,2012,1,natalya antyukh,RUS,0:00:52.70
W,400m hurdles,london,2012,2,lashinda demus,USA,0:00:52.77
W,400m hurdles,london,2012,3,zuzana hejnova,CZE,0:00:53.38
W,400m hurdles,london,2012,4,kaliese spencer,JAM,0:00:53.66
W,400m hurdles,london,2012,5,georganne moline,USA,0:00:53.92
W,400m hurdles,london,2012,6,kevin love,USA,0:00:55.07
W,400m hurdles,london,2012,7,denisa scerbova,CZE,0:00:55.27
W,400m hurdles,london,2012,8,muizat ajoke odumosu,NGR,0:00:55.31
M,1500m,london,2012,1,taoufik makhloufi,ALG,0:03:34.08
M,1500m,london,2012,2,leonel manzano,USA,0:03:34.79
M,1500m,london,2012,3,abdalaati iguider,MAR,0:03:35.13
M,1500m,london,2012,4,matthew centrowitz,USA,0:03:35.17
M,1500m,london,2012,5,henrik ingebrigtsen,NOR,0:03:35.43
M,1500m,london,2012,6,mekonnen gebremedhin,ETH,0:03:35.44
M,1500m,london,2012,7,silas kiplagat,KEN,0:03:36.19
M,1500m,london,2012,8,ilham tanui ozbilen,TUR,0:03:36.72
M,1500m,london,2012,9,nicholas willis,NZL,0:03:36.94
M,1500m,london,2012,10,belal mansoor ali,BRN,0:03:37.98
M,1500m,london,2012,11,nixon kiplimo chepseba,KEN,0:03:39.04
M,1500m,london,2012,12,asbel kiprop,KEN,0:03:43.83
W,1500m,london,2012,1,maryam yusuf jamal,BRN,0:04:10.74
W,1500m,london,2012,2,tatyana tomashova,RUS,0:04:10.90
W,1500m,london,2012,3,abeba aregawi,ETH,0:04:11.03
W,1500m,london,2012,4,shannon rowbury,USA,0:04:11.26
W,1500m,london,2012,5,lucia hrivnak klocova,SVK,0:04:12.64
W,1500m,london,2012,6,lisa dobriskey,GBR,0:04:13.02
W,1500m,london,2012,7,laura weightman,GBR,0:04:15.60
W,1500m,london,2012,8,hellen onsando obiri,KEN,0:04:16.57
M,5000m,london,2012,1,mohamed farah,GBR,0:13:41.66
M,5000m,london,2012,2,dejen gebremeskel,ETH,0:13:41.98
M,5000m,london,2012,3,thomas pkemei longosiwa,KEN,0:13:42.36
M,5000m,london,2012,4,bernard lagat,USA,0:13:42.99
M,5000m,london,2012,5,isiah kiplangat koech,KEN,0:13:43.83
M,5000m,london,2012,6,abdalaati iguider,MAR,0:13:44.19
M,5000m,london,2012,7,galen rupp,USA,0:13:45.04
M,5000m,london,2012,8,juan luis barrios,MEX,0:13:45.30
M,5000m,london,2012,9,hayle ibrahimov,AZE,0:13:45.37
M,5000m,london,2012,10,lopez lomong,USA,0:13:48.19
M,5000m,london,2012,11,hagos gebrhiwet,ETH,0:13:49.59
M,5000m,london,2012,12,yenew alamirew,ETH,0:13:49.68
M,5000m,london,2012,13,mumin gala,DJI,0:13:50.26
M,5000m,london,2012,14,cameron levins,CAN,0:13:51.87
M,5000m,london,2012,15,moses kipsiro,UGA,0:13:52.25
W,5000m,london,2012,1,meseret defar,ETH,0:15:04.25
W,5000m,london,2012,2,vivian jepkemoi cheruiyot,KEN,0:15:04.73
W,5000m,london,2012,3,tirunesh dibaba,ETH,0:15:05.15
W,5000m,london,2012,4,sally jepkosgei kipyego,KEN,0:15:05.79
W,5000m,london,2012,5,gelete burka,ETH,0:15:10.66
W,5000m,london,2012,6,viola jelagat kibiwot,KEN,0:15:11.59
W,5000m,london,2012,7,joanne pavey,GBR,0:15:12.72
W,5000m,london,2012,8,julia bleasdale,GBR,0:15:14.55
W,5000m,london,2012,9,olga golovkina,RUS,0:15:17.88
W,5000m,london,2012,10,shitaye eshete,BRN,0:15:19.13
W,5000m,london,2012,11,molly huddle,USA,0:15:20.29
W,5000m,london,2012,12,tejitu daba,BRN,0:15:21.34
W,5000m,london,2012,13,yelena nagovitsyna,RUS,0:15:21.38
W,5000m,london,2012,14,julie culley,USA,0:15:28.22
W,5000m,london,2012,15,elena romagnolo,ITA,0:15:35.69
M,10000m,london,2012,1,mohamed farah,GBR,0:27:30.42
M,10000m,london,2012,2,galen rupp,USA,0:27:30.90
M,10000m,london,2012,3,tariku bekele,ETH,0:27:31.43
M,10000m,london,2012,4,kenenisa bekele,ETH,0:27:32.44
M,10000m,london,2012,5,bedan karoki muchiri,KEN,0:27:32.94
M,10000m,london,2012,6,zersenay tadesse,ERI,0:27:33.51
M,10000m,london,2012,7,teklemariam medhin,ERI,0:27:34.76
M,10000m,london,2012,8,gebre egziabher gebremariam,ETH,0:27:36.34
M,10000m,london,2012,9,polat kemboi arikan,TUR,0:27:38.81
M,10000m,london,2012,10,moses kipsiro,UGA,0:27:39.22
M,10000m,london,2012,11,cameron levins,CAN,0:27:40.68
M,10000m,london,2012,12,moses ndiema masai,KEN,0:27:41.34
M,10000m,london,2012,13,dathan ritzenhein,USA,0:27:45.89
M,10000m,london,2012,14,robert kajuga,RWA,0:27:56.67
M,10000m,london,2012,15,nguse amlosom,ERI,0:27:56.78
M,10000m,london,2012,16,thomas ayeko,UGA,0:27:58.96
M,10000m,london,2012,17,moukheld al-outaibi,KSA,0:28:07.25
M,10000m,london,2012,18,mohammed ahmed,CAN,0:28:13.91
M,10000m,london,2012,19,matthew tegenkamp,USA,0:28:18.26
M,10000m,london,2012,20,ben st lawrence,AUS,0:28:32.67
M,10000m,london,2012,21,diego estrada,MEX,0:28:36.19
M,10000m,london,2012,22,yuki sato,JPN,0:28:44.06
M,10000m,london,2012,23,ayad lamdassem,ESP,0:28:49.85
M,10000m,london,2012,24,daniele meucci,ITA,0:28:57.46
M,10000m,london,2012,25,christopher thompson,GBR,0:29:06.14
M,10000m,london,2012,26,mykola labovskyy,UKR,0:29:32.12
W,10000m,london,2012,1,tirunesh dibaba,ETH,0:30:20.75
W,10000m,london,2012,2,sally jepkosgei kipyego,KEN,0:30:26.37
W,10000m,london,2012,3,vivian jepkemoi cheruiyot,KEN,0:30:30.44
W,10000m,london,2012,4,werknesh kidane,ETH,0:30:39.38
W,10000m,london,2012,5,beleynesh oljira,ETH,0:30:45.56
W,10000m,london,2012,6,shitaye eshete,BRN,0:30:47.25
W,10000m,london,2012,7,joanne pavey,GBR,0:30:53.20
W,10000m,london,2012,8,julia bleasdale,GBR,0:30:55.63
W,10000m,london,2012,9,hitomi niiya,JPN,0:30:59.19
W,10000m,london,2012,10,kayoko fukushi,JPN,0:31:10.35
W,10000m,london,2012,11,amy cragg,USA,0:31:10.69
W,10000m,london,2012,12,janet cherobon-bawcom,USA,0:31:12.68
W,10000m,london,2012,13,lisa uhl,USA,0:31:12.80
W,10000m,london,2012,14,sara moreira,POR,0:31:16.44
W,10000m,london,2012,15,fionnuala mccormack,IRL,0:31:46.71
W,10000m,london,2012,16,mika yoshikawa,JPN,0:31:47.67
W,10000m,london,2012,17,sabrina mockenhaupt,GER,0:31:50.35
W,10000m,london,2012,18,nadia ejjafini,ITA,0:31:57.03
W,10000m,london,2012,19,olha skrypak,UKR,0:32:14.59
W,10000m,london,2012,20,eloise wellings,AUS,0:32:25.43
M,marathon,london,2012,1,stephen kiprotich,UGA,2:08:01.00
M,marathon,london,2012,2,abel kirui,KEN,2:08:27.00
M,marathon,london,2012,3,wilson kipsang kiprotich,KEN,2:09:37.00
M,marathon,london,2012,4,mebrahtom keflezighi,USA,2:11:06.00
M,marathon,london,2012,5,marilson dos santos,BRA,2:11:10.00
M,marathon,london,2012,6,kentaro nakamoto,JPN,2:11:16.00
M,marathon,london,2012,7,cuthbert nyasango,ZIM,2:12:08.00
M,marathon,london,2012,8,paulo roberto paula,BRA,2:12:17.00
M,marathon,london,2012,9,henryk szost,POL,2:12:28.00
M,marathon,london,2012,10,ruggero pertile,ITA,2:12:45.00
M,marathon,london,2012,11,viktor rothlin,SUI,2:12:48.00
M,marathon,london,2012,12,oleksandr sitkovskyy,UKR,2:12:56.00
M,marathon,london,2012,13,franck de almeida,BRA,2:13:35.00
M,marathon,london,2012,14,aleksey reunkov,RUS,2:13:49.00
M,marathon,london,2012,15,wirimai juwawo,ZIM,2:14:09.00
M,marathon,london,2012,16,michael shelley,AUS,2:14:10.00
M,marathon,london,2012,17,emmanuel kipchirchir mutai,KEN,2:14:49.00
M,marathon,london,2012,18,rachid kisri,MAR,2:15:09.00
M,marathon,london,2012,19,yared asmerom,ERI,2:15:24.00
M,marathon,london,2012,20,dylan wykes,CAN,2:15:26.00
M,marathon,london,2012,21,raul pacheco,PER,2:15:35.00
M,marathon,london,2012,22,eric gillis,CAN,2:16:00.00
M,marathon,london,2012,23,dmitriy safronov,RUS,2:16:04.00
M,marathon,london,2012,24,carles castillejo,ESP,2:16:17.00
M,marathon,london,2012,25,iaroslav musinschi,MDA,2:16:25.00
M,marathon,london,2012,26,marius ionescu,ROU,2:16:28.00
M,marathon,london,2012,27,reid coolsaet,CAN,2:16:29.00
M,marathon,london,2012,28,martin dent,AUS,2:16:29.00
M,marathon,london,2012,29,vitaliy shafar,UKR,2:16:36.00
M,marathon,london,2012,30,lee merrien,GBR,2:17:00.00
M,marathon,london,2012,31,ignacio caceres,ESP,2:17:11.00
M,marathon,london,2012,32,duhaeng lee,KOR,2:17:19.00
M,marathon,london,2012,33,faustine mussa,TAN,2:17:39.00
M,marathon,london,2012,34,jose carlos hernandez,ESP,2:17:48.00
M,marathon,london,2012,35,miguel barzola,ARG,2:17:54.00
M,marathon,london,2012,36,urige buta,NOR,2:17:58.00
M,marathon,london,2012,37,georgiy andreyev,RUS,2:18:20.00
M,marathon,london,2012,38,jose amado garcia,GUA,2:18:23.00
M,marathon,london,2012,39,daniel vargas,MEX,2:18:26.00
M,marathon,london,2012,40,ryo yamamoto,JPN,2:18:34.00
M,marathon,london,2012,41,jesper faurschou,DEN,2:18:44.00
M,marathon,london,2012,42,kari steinn karlsson,ISL,2:18:47.00
M,marathon,london,2012,43,lusapho april,RSA,2:19:00.00
M,marathon,london,2012,44,mike tebulo,MAW,2:19:11.00
M,marathon,london,2012,45,arata fujiwara,JPN,2:19:11.00
M,marathon,london,2012,46,primoz kobe,SLO,2:19:28.00
M,marathon,london,2012,47,guor marial,IOA,2:19:32.00
M,marathon,london,2012,48,luis feiteira,POR,2:19:40.00
M,marathon,london,2012,49,stephen mokoka,RSA,2:19:52.00
M,marathon,london,2012,50,miguel angel almachi,ECU,2:19:53.00
M,marathon,london,2012,51,ser-od bat-ochiryn,MGL,2:20:10.00
M,marathon,london,2012,52,song-chol pak,PRK,2:20:20.00
M,marathon,london,2012,53,kwang-hyok kim,PRK,2:20:20.00
M,marathon,london,2012,54,guojian dong,CHN,2:20:39.00
M,marathon,london,2012,55,anuradha indrajith cooray,SRI,2:20:41.00
M,marathon,london,2012,56,methkal abu drais,JOR,2:21:00.00
M,marathon,london,2012,57,mark kenneally,IRL,2:21:13.00
M,marathon,london,2012,58,yonas kifle,ERI,2:21:25.00
M,marathon,london,2012,59,ivan babaryka,UKR,2:21:52.00
M,marathon,london,2012,60,carlos cordero,MEX,2:22:08.00
M,marathon,london,2012,61,scott overall,GBR,2:22:37.00
M,marathon,london,2012,62,pedro mora,VEN,2:22:40.00
M,marathon,london,2012,63,jeff hunt,AUS,2:22:59.00
M,marathon,london,2012,64,stepan rogovtsov,BLR,2:23:23.00
M,marathon,london,2012,65,cesar lizano,CRC,2:24:16.00
M,marathon,london,2012,66,samson ramadhani,TAN,2:24:53.00
M,marathon,london,2012,67,jan kreisinger,CZE,2:25:03.00
M,marathon,london,2012,68,mohammed abduh bakhet,QAT,2:25:17.00
M,marathon,london,2012,69,jussi utriainen,FIN,2:26:25.00
M,marathon,london,2012,70,arturo malaquias,MEX,2:26:37.00
M,marathon,london,2012,71,wissem hosni,TUN,2:26:43.00
M,marathon,london,2012,72,tamas kovacs,HUN,2:27:48.00
M,marathon,london,2012,73,sinkweon jang,KOR,2:28:20.00
M,marathon,london,2012,74,antoni bernado,AND,2:28:34.00
M,marathon,london,2012,75,marcel tschopp,LIE,2:28:54.00
M,marathon,london,2012,76,bekir karayel,TUR,2:29:38.00
M,marathon,london,2012,77,chia-che chang,TPE,2:29:58.00
M,marathon,london,2012,78,ram singh yadav,IND,2:30:06.00
M,marathon,london,2012,79,jean pierre mvuyekure,RWA,2:30:19.00
M,marathon,london,2012,80,konstadinos poulios,GRE,2:33:17.00
M,marathon,london,2012,81,zohar zemiro,ISR,2:34:59.00
M,marathon,london,2012,82,jinhyeok jeong,KOR,2:38:45.00
M,marathon,london,2012,83,juan carlos cardona,COL,2:40:13.00
M,marathon,london,2012,84,augusto soares,TLS,2:45:09.00
M,marathon,london,2012,85,tsepo mathibelle,LES,2:55:54.00
W,marathon,london,2012,1,tiki gelana,ETH,2:23:07.00
W,marathon,london,2012,2,priscah jeptoo,KEN,2:23:12.00
W,marathon,london,2012,3,tatyana arkhipova,RUS,2:23:29.00
W,marathon,london,2012,4,mary jepkosgei keitany,KEN,2:23:56.00
W,marathon,london,2012,5,xiaolin zhu,CHN,2:24:48.00
W,marathon,london,2012,6,jessica augusto,POR,2:25:11.00
W,marathon,london,2012,7,valeria straneo,ITA,2:25:27.00
W,marathon,london,2012,8,albina mayorova,RUS,2:25:38.00
W,marathon,london,2012,9,shalane flanagan,USA,2:25:51.00
W,marathon,london,2012,10,kara goucher,USA,2:26:07.00
W,marathon,london,2012,11,helalia johannes,NAM,2:26:09.00
W,marathon,london,2012,12,marisa barros,POR,2:26:13.00
W,marathon,london,2012,13,irina mikitenko,GER,2:26:44.00
W,marathon,london,2012,14,kim smith,NZL,2:26:59.00
W,marathon,london,2012,15,ryoko kizaki,JPN,2:27:16.00
W,marathon,london,2012,16,lisa jane weightman,AUS,2:27:32.00
W,marathon,london,2012,17,isabellah andersson,SWE,2:27:36.00
W,marathon,london,2012,18,yoshimi ozaki,JPN,2:27:43.00
W,marathon,london,2012,19,edna ngeringwony kiplagat,KEN,2:27:52.00
W,marathon,london,2012,20,ana dulce felix,POR,2:28:12.00
W,marathon,london,2012,21,xueqin wang,CHN,2:28:21.00
W,marathon,london,2012,22,mare dibaba,ETH,2:28:48.00
W,marathon,london,2012,23,hilda kibet,NED,2:28:52.00
W,marathon,london,2012,24,ines melchor,PER,2:28:54.00
W,marathon,london,2012,25,alessandra aguilar,ESP,2:29:19.00
W,marathon,london,2012,26,rasa drazdauskaite,LTU,2:29:29.00
W,marathon,london,2012,27,diana lobacevske,LTU,2:29:32.00
W,marathon,london,2012,28,anna incerti,ITA,2:29:38.00
W,marathon,london,2012,29,rosaria console,ITA,2:30:09.00
W,marathon,london,2012,30,diane nukuri,BDI,2:30:13.00
W,marathon,london,2012,31,susanne hahn,GER,2:30:22.00
W,marathon,london,2012,32,anastasiya starovoytova-ivanova,BLR,2:30:25.00
W,marathon,london,2012,33,svetlana kovgan,BLR,2:30:26.00
W,marathon,london,2012,34,rene kalmer,RSA,2:30:51.00
W,marathon,london,2012,35,karolina nadolska,POL,2:30:57.00
W,marathon,london,2012,36,souad ait salem,ALG,2:31:15.00
W,marathon,london,2012,37,beata naigambo,NAM,2:31:16.00
W,marathon,london,2012,38,jessica trengove,AUS,2:31:17.00
W,marathon,london,2012,39,jessica draskau-petersson,DEN,2:31:43.00
W,marathon,london,2012,40,yun-hui jeong,KOR,2:31:58.00
W,marathon,london,2012,41,aselefech mergia,ETH,2:32:03.00
W,marathon,london,2012,42,gladys tejeda,PER,2:32:07.00
W,marathon,london,2012,43,freya murray,GBR,2:32:14.00
W,marathon,london,2012,44,lidia simon,ROU,2:32:46.00
W,marathon,london,2012,45,marisol romero,MEX,2:33:08.00
